ID,Name,State,Year,Month,Precipitation,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-009,Calaveras County,California,2023,January,13.91,7.25,120,6.66
CA-011,Colusa County,California,2023,January,9.72,5.26,120,4.46
CA-013,Contra Costa County,California,2023,January,9.32,5.23,124,4.09
CA-015,Del Norte County,California,2023,January,13.88,-0.02,76,13.9
CA-017,El Dorado County,California,2023,January,16.25,7.82,117,8.43
CA-019,Fresno County,California,2023,January,11.49,7.74,128,3.75
CA-021,Glenn County,California,2023,January,11.83,6.67,126,5.16
CA-023,Humboldt County,California,2023,January,15.56,3.9,98,11.66
CA-025,Imperial County,California,2023,January,0.63,0.1,87,0.53
CA-027,Inyo County,California,2023,January,2.95,1.92,124,1.03
CA-029,Kern County,California,2023,January,3.68,1.92,116,1.76
CA-031,Kings County,California,2023,January,3.5,1.97,122,1.53
CA-033,Lake County,California,2023,January,18.22,9.17,122,9.05
CA-035,Lassen County,California,2023,January,4.76,1.43,104,3.33
CA-037,Los Angeles County,California,2023,January,8.89,5.6,123,3.29
CA-039,Madera County,California,2023,January,9.58,5.14,119,4.44
CA-041,Marin County,California,2023,January,13.72,5.93,115,7.79
CA-043,Mariposa County,California,2023,January,14.32,7.95,120,6.37
CA-045,Mendocino County,California,2023,January,17.33,6.86,115,10.47
CA-047,Merced County,California,2023,January,6.08,3.82,126,2.26
CA-049,Modoc County,California,2023,January,2.33,-0.37,76,2.7
CA-051,Mono County,California,2023,January,8.09,5.45,125,2.64
CA-053,Monterey County,California,2023,January,9.95,5.56,121,4.39
CA-055,Napa County,California,2023,January,13.09,6.22,116,6.87
CA-057,Nevada County,California,2023,January,16.46,6.85,109,9.61
CA-059,Orange County,California,2023,January,6.33,3.47,116,2.86
CA-061,Placer County,California,2023,January,15.74,7.03,115,8.71
CA-063,Plumas County,California,2023,January,14,6.24,113,7.76
CA-065,Riverside County,California,2023,January,2.61,1.07,107,1.54
CA-067,Sacramento County,California,2023,January,7.91,4.01,117,3.9
CA-069,San Benito County,California,2023,January,7.92,4.47,123,3.45
CA-071,San Bernardino County,California,2023,January,1.86,0.69,102,1.17
CA-073,San Diego County,California,2023,January,7.77,5.03,125,2.74
CA-075,San Francisco County,California,2023,January,10.35,5.08,119,5.27
CA-077,San Joaquin County,California,2023,January,7.09,4.16,126,2.93
CA-079,San Luis Obispo County,California,2023,January,10.79,7.08,126,3.71
CA-081,San Mateo County,California,2023,January,11.76,5.56,116,6.2
CA-083,Santa Barbara County,California,2023,January,12.74,8.67,126,4.07
CA-085,Santa Clara County,California,2023,January,10.05,5.21,119,4.84
CA-087,Santa Cruz County,California,2023,January,13.67,6.48,117,7.19
CA-089,Shasta County,California,2023,January,12.13,4.51,112,7.62
CA-091,Sierra County,California,2023,January,14.8,6.23,111,8.57
CA-093,Siskiyou County,California,2023,January,7.5,0.76,86,6.74
CA-095,Solano County,California,2023,January,9.61,5.24,122,4.37
CA-097,Sonoma County,California,2023,January,16.85,7.73,118,9.12
CA-099,Stanislaus County,California,2023,January,6.72,3.96,126,2.76
CA-101,Sutter County,California,2023,January,8.92,4.99,123,3.93
CA-103,Tehama County,California,2023,January,11.91,5.05,117,6.86
CA-105,Trinity County,California,2023,January,18.01,7.24,115,10.77
CA-107,Tulare County,California,2023,January,11.28,7.16,128,4.12
CA-109,Tuolumne County,California,2023,January,17.46,9.78,121,7.68
CA-111,Ventura County,California,2023,January,14.22,9.78,125,4.44
CA-113,Yolo County,California,2023,January,9.44,5.19,121,4.25
CA-115,Yuba County,California,2023,January,12.57,5.14,111,7.43
CA-001,Alameda County,California,2023,February,3.26,-0.08,74,3.34
CA-003,Alpine County,California,2023,February,7.71,1.78,95,5.93
CA-005,Amador County,California,2023,February,5.22,-0.83,73,6.05
CA-007,Butte County,California,2023,February,4.61,-3,54,7.61
CA-009,Calaveras County,California,2023,February,5.07,-0.9,72,5.97
CA-011,Colusa County,California,2023,February,2.64,-1.44,57,4.08
CA-013,Contra Costa County,California,2023,February,2.99,-0.38,73,3.37
CA-015,Del Norte County,California,2023,February,6.54,-5.08,38,11.62
CA-017,El Dorado County,California,2023,February,7.3,-0.29,76,7.59
CA-019,Fresno County,California,2023,February,4.96,1.4,101,3.56
CA-021,Glenn County,California,2023,February,2.83,-1.83,51,4.66
CA-023,Humboldt County,California,2023,February,8.01,-2.05,59,10.06
CA-025,Imperial County,California,2023,February,0.08,-0.42,43,0.5
CA-027,Inyo County,California,2023,February,1.44,0.37,92,1.07
CA-029,Kern County,California,2023,February,3.22,1.41,113,1.81
CA-031,Kings County,California,2023,February,3.37,1.87,122,1.5
CA-033,Lake County,California,2023,February,5.28,-2.43,57,7.71
CA-035,Lassen County,California,2023,February,1.29,-1.51,31,2.8
CA-037,Los Angeles County,California,2023,February,4.86,1.44,98,3.42
CA-039,Madera County,California,2023,February,4.49,0.48,85,4.01
CA-041,Marin County,California,2023,February,4.67,-1.88,61,6.55
CA-043,Mariposa County,California,2023,February,5.91,0.12,81,5.79
CA-045,Mendocino County,California,2023,February,6.27,-2.55,57,8.82
CA-047,Merced County,California,2023,February,2.16,0.06,80,2.1
CA-049,Modoc County,California,2023,February,1.46,-0.75,52,2.21
CA-051,Mono County,California,2023,February,3.84,1.42,106,2.42
CA-053,Monterey County,California,2023,February,3.48,-0.62,72,4.1
CA-055,Napa County,California,2023,February,4.22,-1.66,63,5.88
CA-057,Nevada County,California,2023,February,7.07,-1.68,69,8.75
CA-059,Orange County,California,2023,February,3.56,0.61,91,2.95
CA-061,Placer County,California,2023,February,7.4,-0.52,77,7.92
CA-063,Plumas County,California,2023,February,4.19,-2.54,51,6.73
CA-065,Riverside County,California,2023,February,0.9,-0.67,62,1.57
CA-067,Sacramento County,California,2023,February,2.65,-0.84,63,3.49
CA-069,San Benito County,California,2023,February,2.99,-0.33,76,3.32
CA-071,San Bernardino County,California,2023,February,0.73,-0.44,66,1.17
CA-073,San Diego County,California,2023,February,2.51,-0.28,75,2.79
CA-075,San Francisco County,California,2023,February,3.96,-0.48,70,4.44
CA-077,San Joaquin County,California,2023,February,2.18,-0.34,69,2.52
CA-079,San Luis Obispo County,California,2023,February,4.06,0.48,84,3.59
CA-081,San Mateo County,California,2023,February,4.97,-0.28,75,5.25
CA-083,Santa Barbara County,California,2023,February,5.75,1.57,95,4.18
CA-085,Santa Clara County,California,2023,February,4.65,0.45,82,4.2
CA-087,Santa Cruz County,California,2023,February,6.31,0.06,77,6.25
CA-089,Shasta County,California,2023,February,3.3,-3.45,33,6.75
CA-091,Sierra County,California,2023,February,6.96,-0.81,73,7.77
CA-093,Siskiyou County,California,2023,February,3,-2.62,36,5.62
CA-095,Solano County,California,2023,February,2.91,-0.85,68,3.76
CA-097,Sonoma County,California,2023,February,4.72,-2.9,52,7.62
CA-099,Stanislaus County,California,2023,February,2.56,0.03,74,2.53
CA-101,Sutter County,California,2023,February,2.15,-1.34,54,3.49
CA-103,Tehama County,California,2023,February,4.07,-1.95,55,6.02
CA-105,Trinity County,California,2023,February,5.36,-3.99,44,9.35
CA-107,Tulare County,California,2023,February,6.54,2.4,106,4.14
CA-109,Tuolumne County,California,2023,February,7.35,0.32,80,7.03
CA-111,Ventura County,California,2023,February,6.06,1.52,96,4.54
CA-113,Yolo County,California,2023,February,2.7,-1.16,56,3.86
CA-115,Yuba County,California,2023,February,4.3,-2.5,53,6.8
CA-001,Alameda County,California,2023,March,6.33,3.46,120,2.87
CA-003,Alpine County,California,2023,March,12.4,7.3,124,5.1
CA-005,Amador County,California,2023,March,12.38,6.77,121,5.61
CA-007,Butte County,California,2023,March,13.52,7.19,121,6.34
CA-009,Calaveras County,California,2023,March,12.83,7.25,123,5.58
CA-011,Colusa County,California,2023,March,7.38,4.34,122,3.04
CA-013,Contra Costa County,California,2023,March,6.19,3.43,119,2.76
CA-015,Del Norte County,California,2023,March,14.58,4.54,111,10.04
CA-017,El Dorado County,California,2023,March,14.59,7.84,120,6.75
CA-019,Fresno County,California,2023,March,8.46,5.28,126,3.18
CA-021,Glenn County,California,2023,March,8.34,4.82,124,3.52
CA-023,Humboldt County,California,2023,March,14.21,6.15,119,8.06
CA-025,Imperial County,California,2023,March,0.47,0.1,96,0.37
CA-027,Inyo County,California,2023,March,2.06,1.22,122,0.84
CA-029,Kern County,California,2023,March,3.35,1.77,118,1.58
CA-031,Kings County,California,2023,March,3.2,1.84,123,1.36
CA-033,Lake County,California,2023,March,14.05,8.17,125,5.88
CA-035,Lassen County,California,2023,March,5.37,2.94,123,2.44
CA-037,Los Angeles County,California,2023,March,6.7,3.89,120,2.81
CA-039,Madera County,California,2023,March,9.66,5.82,125,3.84
CA-041,Marin County,California,2023,March,11.44,6.61,123,4.83
CA-043,Mariposa County,California,2023,March,14.79,9.47,126,5.32
CA-045,Mendocino County,California,2023,March,13.85,6.82,117,7.03
CA-047,Merced County,California,2023,March,4.25,2.36,121,1.89
CA-049,Modoc County,California,2023,March,3.94,1.91,121,2.03
CA-051,Mono County,California,2023,March,6.6,4.56,126,2.04
CA-053,Monterey County,California,2023,March,7.62,4.32,124,3.3
CA-055,Napa County,California,2023,March,11.88,7.56,125,4.32
CA-057,Nevada County,California,2023,March,14.9,7.49,118,7.41
CA-059,Orange County,California,2023,March,7.29,4.87,126,2.42
CA-061,Placer County,California,2023,March,14.53,7.75,118,6.78
CA-063,Plumas County,California,2023,March,14.09,8.42,126,5.67
CA-065,Riverside County,California,2023,March,2.98,1.67,119,1.31
CA-067,Sacramento County,California,2023,March,5.64,2.83,117,2.81
CA-069,San Benito County,California,2023,March,5.99,3.18,121,2.81
CA-071,San Bernardino County,California,2023,March,2.11,1.15,118,0.96
CA-073,San Diego County,California,2023,March,6.66,4.14,124,2.52
CA-075,San Francisco County,California,2023,March,7.94,4.46,121,3.48
CA-077,San Joaquin County,California,2023,March,5.2,3,122,2.2
CA-079,San Luis Obispo County,California,2023,March,7.74,4.84,127,2.9
CA-081,San Mateo County,California,2023,March,9.89,5.56,121,4.33
CA-083,Santa Barbara County,California,2023,March,7.36,4,119,3.36
CA-085,Santa Clara County,California,2023,March,9.13,5.42,126,3.71
CA-087,Santa Cruz County,California,2023,March,12.93,7.9,127,5.03
CA-089,Shasta County,California,2023,March,13.58,8.06,125,5.52
CA-091,Sierra County,California,2023,March,13.16,6.69,118,6.47
CA-093,Siskiyou County,California,2023,March,8.5,3.85,116,4.65
CA-095,Solano County,California,2023,March,7.88,5.04,125,2.84
CA-097,Sonoma County,California,2023,March,14.62,8.9,124,5.72
CA-099,Stanislaus County,California,2023,March,5.17,2.91,121,2.26
CA-101,Sutter County,California,2023,March,5.59,2.92,119,2.67
CA-103,Tehama County,California,2023,March,12.65,7.64,125,5.01
CA-105,Trinity County,California,2023,March,15.56,8.15,119,7.41
CA-107,Tulare County,California,2023,March,13.03,9.35,129,3.68
CA-109,Tuolumne County,California,2023,March,18.02,11.68,127,6.34
CA-111,Ventura County,California,2023,March,9.4,5.64,121,3.76
CA-113,Yolo County,California,2023,March,7.7,4.86,125,2.84
CA-115,Yuba County,California,2023,March,10.21,4.69,113,5.52
CA-001,Alameda County,California,2023,April,0.13,-1.21,7,1.34
CA-003,Alpine County,California,2023,April,0.7,-2.11,14,2.81
CA-005,Amador County,California,2023,April,0.37,-2.59,7,2.96
CA-007,Butte County,California,2023,April,1.34,-1.9,34,3.24
CA-009,Calaveras County,California,2023,April,0.24,-2.56,4,2.8
CA-011,Colusa County,California,2023,April,0.49,-0.83,36,1.32
CA-013,Contra Costa County,California,2023,April,0.13,-1.09,9,1.22
CA-015,Del Norte County,California,2023,April,6.49,0.77,82,5.72
CA-017,El Dorado County,California,2023,April,0.72,-2.9,9,3.62
CA-019,Fresno County,California,2023,April,0.02,-1.7,1,1.72
CA-021,Glenn County,California,2023,April,0.66,-1.02,40,1.68
CA-023,Humboldt County,California,2023,April,3.35,-1.11,55,4.46
CA-025,Imperial County,California,2023,April,0,-0.1,1,0.1
CA-027,Inyo County,California,2023,April,0,-0.44,1,0.44
CA-029,Kern County,California,2023,April,0.02,-0.74,5,0.76
CA-031,Kings County,California,2023,April,0,-0.64,1,0.64
CA-033,Lake County,California,2023,April,0.97,-1.91,34,2.88
CA-035,Lassen County,California,2023,April,0.5,-1.01,13,1.51
CA-037,Los Angeles County,California,2023,April,0.11,-1.01,21,1.12
CA-039,Madera County,California,2023,April,0.06,-1.97,2,2.03
CA-041,Marin County,California,2023,April,0.62,-1.61,29,2.23
CA-043,Mariposa County,California,2023,April,0.14,-2.59,3,2.73
CA-045,Mendocino County,California,2023,April,1.74,-1.69,40,3.43
CA-047,Merced County,California,2023,April,0.05,-0.87,10,0.92
CA-049,Modoc County,California,2023,April,0.77,-0.71,25,1.48
CA-051,Mono County,California,2023,April,0.12,-0.99,3,1.11
CA-053,Monterey County,California,2023,April,0.06,-1.35,5,1.41
CA-055,Napa County,California,2023,April,0.37,-1.54,22,1.91
CA-057,Nevada County,California,2023,April,1.45,-2.34,20,3.79
CA-059,Orange County,California,2023,April,0.07,-0.93,20,1
CA-061,Placer County,California,2023,April,1.07,-2.45,18,3.52
CA-063,Plumas County,California,2023,April,1.39,-1.54,31,2.93
CA-065,Riverside County,California,2023,April,0.01,-0.52,6,0.53
CA-067,Sacramento County,California,2023,April,0.21,-1.21,14,1.42
CA-069,San Benito County,California,2023,April,0.09,-1.17,10,1.26
CA-071,San Bernardino County,California,2023,April,0.01,-0.37,7,0.38
CA-073,San Diego County,California,2023,April,0.09,-0.98,15,1.07
CA-075,San Francisco County,California,2023,April,0.27,-1.27,17,1.54
CA-077,San Joaquin County,California,2023,April,0.15,-0.92,11,1.07
CA-079,San Luis Obispo County,California,2023,April,0,-1.27,1,1.27
CA-081,San Mateo County,California,2023,April,0.29,-1.63,13,1.92
CA-083,Santa Barbara County,California,2023,April,0.02,-1.36,6,1.38
CA-085,Santa Clara County,California,2023,April,0.12,-1.54,5,1.66
CA-087,Santa Cruz County,California,2023,April,0.3,-1.9,9,2.2
CA-089,Shasta County,California,2023,April,1.57,-1.64,34,3.21
CA-091,Sierra County,California,2023,April,1.55,-1.77,29,3.32
CA-093,Siskiyou County,California,2023,April,1.57,-1.14,38,2.71
CA-095,Solano County,California,2023,April,0.15,-1.09,11,1.24
CA-097,Sonoma County,California,2023,April,0.8,-1.92,32,2.72
CA-099,Stanislaus County,California,2023,April,0.07,-0.97,7,1.04
CA-101,Sutter County,California,2023,April,0.27,-1,17,1.27
CA-103,Tehama County,California,2023,April,1.24,-1.44,34,2.68
CA-105,Trinity County,California,2023,April,2.16,-1.85,39,4.01
CA-107,Tulare County,California,2023,April,0.05,-1.99,5,2.04
CA-109,Tuolumne County,California,2023,April,0.43,-2.96,6,3.39
CA-111,Ventura County,California,2023,April,0.02,-1.41,7,1.43
CA-113,Yolo County,California,2023,April,0.22,-1.02,18,1.24
CA-115,Yuba County,California,2023,April,1.06,-1.72,27,2.78
CA-001,Alameda County,California,2023,May,0.74,0.16,94,0.58
CA-003,Alpine County,California,2023,May,1.25,-0.56,57,1.81
CA-005,Amador County,California,2023,May,1.22,-0.26,71,1.48
CA-007,Butte County,California,2023,May,1.53,-0.23,68,1.76
CA-009,Calaveras County,California,2023,May,1.02,-0.38,66,1.4
CA-011,Colusa County,California,2023,May,1.37,0.7,110,0.67
CA-013,Contra Costa County,California,2023,May,0.61,0.07,85,0.54
CA-015,Del Norte County,California,2023,May,1.97,-1.74,40,3.71
CA-017,El Dorado County,California,2023,May,1.97,-0.03,79,2
CA-019,Fresno County,California,2023,May,0.58,-0.25,62,0.83
CA-021,Glenn County,California,2023,May,1.71,0.86,109,0.85
CA-023,Humboldt County,California,2023,May,1.58,-0.88,54,2.46
CA-025,Imperial County,California,2023,May,0.03,-0.01,90,0.04
CA-027,Inyo County,California,2023,May,0.08,-0.2,38,0.28
CA-029,Kern County,California,2023,May,0.48,0.19,103,0.3
CA-031,Kings County,California,2023,May,0.38,0.1,98,0.28
CA-033,Lake County,California,2023,May,2.22,0.89,102,1.33
CA-035,Lassen County,California,2023,May,2.68,1.19,113,1.49
CA-037,Los Angeles County,California,2023,May,0.66,0.34,109,0.32
CA-039,Madera County,California,2023,May,0.87,-0.11,81,0.98
CA-041,Marin County,California,2023,May,1.09,0.19,91,0.9
CA-043,Mariposa County,California,2023,May,1.1,-0.21,69,1.31
CA-045,Mendocino County,California,2023,May,2.08,0.51,91,1.57
CA-047,Merced County,California,2023,May,0.79,0.41,109,0.39
CA-049,Modoc County,California,2023,May,2.5,1.01,115,1.49
CA-051,Mono County,California,2023,May,0.63,-0.28,63,0.91
CA-053,Monterey County,California,2023,May,0.79,0.33,104,0.46
CA-055,Napa County,California,2023,May,1.11,0.26,90,0.85
CA-057,Nevada County,California,2023,May,2.14,-0.03,82,2.17
CA-059,Orange County,California,2023,May,0.78,0.53,116,0.25
CA-061,Placer County,California,2023,May,2.23,0.22,84,2.01
CA-063,Plumas County,California,2023,May,2.13,0.11,80,2.02
CA-065,Riverside County,California,2023,May,0.28,0.12,104,0.16
CA-067,Sacramento County,California,2023,May,0.52,-0.16,73,0.68
CA-069,San Benito County,California,2023,May,0.83,0.38,108,0.45
CA-071,San Bernardino County,California,2023,May,0.2,0.04,95,0.16
CA-073,San Diego County,California,2023,May,0.42,0.08,92,0.34
CA-075,San Francisco County,California,2023,May,1.16,0.48,106,0.68
CA-077,San Joaquin County,California,2023,May,0.37,-0.14,73,0.51
CA-079,San Luis Obispo County,California,2023,May,0.54,0.14,96,0.4
CA-081,San Mateo County,California,2023,May,1.61,0.82,113,0.79
CA-083,Santa Barbara County,California,2023,May,0.64,0.23,103,0.41
CA-085,Santa Clara County,California,2023,May,1.2,0.54,110,0.66
CA-087,Santa Cruz County,California,2023,May,1.51,0.69,113,0.82
CA-089,Shasta County,California,2023,May,2.49,0.46,87,2.03
CA-091,Sierra County,California,2023,May,2.3,0.13,79,2.17
CA-093,Siskiyou County,California,2023,May,2.08,0.11,80,1.97
CA-095,Solano County,California,2023,May,0.54,-0.01,80,0.55
CA-097,Sonoma County,California,2023,May,1.46,0.32,94,1.14
CA-099,Stanislaus County,California,2023,May,0.54,0.08,86,0.46
